"Your Kindle Notes For:",,,
"THE WANDERING EARTH",,,
"by Cixin Liu",,,
"Free Kindle instant preview:",,,
"https://a.co/aU5n5XU",,,
----------------------------------------------,,,
,,,
"Annotation Type","Location","Starred?","Annotation"
"Highlight (Yellow)","Location 4742","","‘There are two billion of you. That means every family on Earth would have to take in one or two of you.’ After the Secretary-General spoke, the meeting hall sank into silence. ‘Yes, yes, sorry to give you so much trouble…’"
"Highlight (Yellow)","Location 4788","","Qiusheng’s father quickly became slightly drunk on cups of vintage huangjiu. He gave God a thumbs-up. ‘You’re really something! To be able to create so many living things – you’re truly supernatural.’ God drank a lot, too, but his head was still clear. He waved his hand. ‘No, not supernatural. It was just science. When biology has developed to a certain level, creating life is akin to building machines.’"
"Highlight (Yellow)","Location 4798","","‘In terms of events that are even more recent, after the disappearance of the ancient Aegean civilizations the world-creation software believed that civilization on Earth was successfully established. It ceased to perform further monitoring and micro-adjustments, like leaving a wound-up clock to run on its own. This resulted in further errors. For example, it should have allowed the civilization of ancient Greece to develop on her own and stopped the Macedonian conquest and the subsequent Roman conquest. Although both of these ended up as the inheritors of Greek civilization, the direction of Greek development was altered…’"
"Highlight (Yellow)","Location 4818","","‘To be comfortable in the cradle it’s important to know a bit about philosophy, art, history and so on – just some common facts, not real learning. Many scholars on Earth right now have much deeper thoughts than our own.’"
"Highlight (Yellow)","Location 4909","","As for Qiusheng’s father, he thought God was a fraud, and in fact, this view was pretty common. Since scientists couldn’t understand the Gods’ scientific papers, there was no way to prove their authenticity. Maybe the Gods were playing a giant trick on the human race."
"Highlight (Yellow)","Location 4922","","Our scientists say that there was life on Earth even three billion years ago. Do you admit this?’ God nodded. ‘That estimate is basically right.’ ‘So you’re three billion years old?’ ‘In terms of your frame of reference, yes. But according to the frame of reference of our ships, I’m only 3,500 years old. The ships flew close to the speed of light, and time passed much more slowly for us than for you. Of course, once in a while a few ships dropped down and decelerated enough to come to Earth so that further adjustments could be made to the evolution of life on Earth. But this didn’t require much time. Those ships would then return to cruise at close to the speed of light and continue skipping over the passage of time here.’ ‘Bullshit,’ Qiusheng’s father said contemptuously. ‘Dad, this is the Theory of Relativity,’ Qiusheng interrupted. ‘Our scientists already proved it.’"
"Highlight (Yellow)","Location 5021","","‘I’m not coming back,’ Qiusheng said without looking back. ‘What? Come back here! Is your head filled with shit?’ Qiusheng’s father followed him out of the house. ‘What’s the matter with you? Even if you don’t want your wife and kid, how dare you leave your father?’ Qiusheng stopped but still did not turn around. ‘Why should I care about you?’ ‘How can you talk like that? I’m your father! I raised you! Your mother died early. You think it was easy to raise you and your sister? Have you lost your mind?’ Qiusheng finally turned back to look at his father. ‘If you can kick the people who created our ancestors’ ancestors’ ancestors out of our house, then I don’t think it’s much of a sin for me not to support you in your old age.’ He left, and Yulian and his father stood there, dumbfounded."
"Highlight (Yellow)","Location 5063","","‘Gramps God,’ Qiusheng’s father said, his face sorrowful, ‘your ships are all ancient. They won’t last much longer. Where can you go then?’ God stroked his beard and said calmly, ‘It doesn’t matter. Space is limitless. Dying anywhere is the same.’"
"Highlight (Yellow)","Location 5100","","‘First, you must get off this rock!’ God spread out his arms toward space. His white robe danced in the fall wind like a sail. ‘Where will we go?’ Qiusheng’s father asked in confusion. ‘Begin by flying to the other planets in the solar system, then fly to other stars. Don’t ask why, but use all your energy toward the goal of flying away, the farther the better. In that process, you will spend a lot of money, and many people will die, but you must get away from here. Any civilization that stays on her birth world is committing suicide! You must go into the universe and find new worlds and new homes, and spread your descendants across the galaxy like drops of spring rain.’"
"Highlight (Yellow)","Location 5107","","‘Next I will tell you a secret, a great secret.’ He stared at everyone in the family with his blue eyes. His stare was like a cold wind and caused everyone’s hearts to shudder. ‘You have brothers.’"
"Highlight (Yellow)","Location 5130","","This is a race of life and death to see which one among you can achieve near-light-speed space travel first. It is the only way to break through the prison of time and space."
"Highlight (Yellow)","Location 5136","","‘When you fly into the universe at close to the speed of light to resolve the threat of your siblings, you must perform another urgent task: find a few planets suitable for life and seed them with some simple, primitive life from here, like bacteria and algae. Let them evolve on their own.’"
"Highlight (Yellow)","Location 5151","","She left two thousand years ago at the speed of light. Who knows where she is now? Even if you repair your ship, how will you ever catch her? You told us that nothing can go faster than light.’ God pointed at the sky with his cane. ‘In this universe, as long as you’re patient you can make any wish come true. Even though the possibility is minuscule, it still exists. I told you once that the universe was born out of a great explosion. Now gravity has gradually slowed down its expansion. Eventually the expansion will stop and turn into contraction. If our spaceship can really fly again at close to the speed of light, then we will endlessly accelerate and endlessly approach the speed of light. This way, we will skip over endless time until we near the final moments of the universe. ‘By then, the universe will have shrunk to a very small size, smaller even than Bingbing’s toy ball, as small as a point. Then everything in the entire universe will come together, and she and I will also be together."
