"Your Kindle Notes For:",,,
"SEVENEVES: A NOVEL",,,
"by Neal Stephenson",,,
"Free Kindle instant preview:",,,
"https://a.co/gmtwkPs",,,
----------------------------------------------,,,
,,,
"Annotation Type","Location","Starred?","Annotation"
"Highlight (Yellow)","Location 7247","","By the time the journey to Izzy was finished, most of the ice would have been fed into the hoppers and blown out the nozzle, leaving a hollowed-out shell with just enough internal structure to hold the reactor in place and maintain some semblance of a nozzle bell. This was not as crazy as it sounded, for two reasons. First, it was what miners had done since time immemorial. They didn’t just hollow out mountains, since that would lead to collapse. They sculpted the mountains into structurally sound architectural systems, complete with pillars, arches, and vaults. This was just that, except that the material was ice, and the forces in general were not as large. Secondly, most of the shard’s interior was of little consequence from a structural engineering standpoint. There was a reason why airplanes and race cars had been hollow shells—all skin and no bones. Most structural forces were naturally transmitted through the outermost layer of the vehicle, so that was the best place to put the strength. Enough strength on the outside made it possible to leave the inside hollow."
"Highlight (Yellow)","Location 7280","","Dr. Harris was now wishing that the late Doc Dubois had never opened his big fat mouth. He was in a corner of the Farm that, since the departure of New Caird, had developed into a sort of bullpen where he and Konrad and some of the other orbital mechanics geeks hung out. The Farm had always operated something like a high school cafeteria, with different cliques habitually sitting in certain areas, and now those choices were hardening, becoming a part of Izzy’s unwritten procedure manual. Anyway, they had printed out charts and plots representing, in more or less abstract form, everything that they knew about the ongoing development of the lunar debris cloud and what it might mean for the future of the Cloud Ark. The expenditure of paper and printer ink had been somewhat lavish. Two generations from now, if any humans survived, they would look on this heap of documents with some combination of disgust and amazement. Because paper was going to be scarce by then, and they would view its use for such purposes in roughly the same way as Americans of the twenty-first century had viewed the use of sperm whale oil to fuel streetlamps."
"Highlight (Yellow)","Location 7297","","he was struck by just how young the Arkies were, how different they were demographically from the General Population. It gave him a vaguely troubling sense of being out of touch. It had been decades since he had been young, but he had always been one of the cool kids anyway, with a big following on Facebook and Twitter. Now he was stuck on Izzy and Julia was stuck in an arklet. The two of them were hanging out with completely different populations. GPoppers saw each other all the time and talked face-to-face. Arkies were isolated in their arklets and had to use social media to reach out."
"Highlight (Yellow)","Location 7384","","“It is a statistical problem,” Doob said. “On about A+0.7 it stopped being a Newtonian mechanics problem and turned into statistics. It has been statistics ever since. And it all boils down to the distribution of bolide sizes, and of the orbits in which they are moving, and how those distributions are changing over time—which we can only know from observation and extrapolation. And you know what, Julia? Even if we had perfect knowledge of every single one of those statistical parameters, we still wouldn’t be able to predict the future. Because we have an n of 1. Only one Cloud Ark, only one Izzy to work with. We can’t run this experiment a thousand times to see the range of different outcomes. We can only run it once. The human mind has trouble with situations like that. We see patterns where they don’t exist, we find meaning in randomness."
"Highlight (Yellow)","Location 7399","","“It would be easier,” Doob said, “if I could figure out what the hell she wanted.” “You’re assuming,” Luisa said, “that she has a plan. I doubt that she does. She is driven to seek power. She finds some way to do that and then backfills a rationalization for it afterward.”"
"Highlight (Yellow)","Location 7620","","“I think she is just being opportunistic. She reaches out to people, draws them into conversations, drops hints, probes for vulnerabilities.” “Is she nuts?” Ivy asked Luisa. “In a sense it doesn’t matter,” Luisa said. “If she’s making trouble, she’s making trouble. Tracing that to a diagnosable psychiatric condition doesn’t really change anything.” “It might change the approach that we take.” “She was narcissistic to begin with,” Luisa said. “This isn’t a formal diagnosis, mind you. But according to what we heard from you and Dinah, her trip up to Izzy was pretty traumatic. She lost her husband and her child and blood was spilled along the way. It doesn’t take a trained professional to guess that she is suffering from some level of PTSD. Connected with that we might expect her to have a dark, paranoid vision of the world. But she may have been that way to begin with.” “She’s cagey,” Ivy said. “As long as all she’s doing is talking to people, there’s not much I can or should do.” “Agreed,” Luisa said. “She is building a political base among the Arkies. If you take some action against her, with your sole pretext being that she’s talking to a lot of people, then you’ve given her just what she wants. But some outreach on your part to the Arkies might be a good idea.” Ivy sighed. “The only answer to politics is more politics,” she said, “and that’s where I’m most useless.” “Deeds, not words,” Zeke said. “That’s what really matters. And when Ymir pulls in, you and Markus will have accomplished something that’s going to make J.B.F. and her clique look puny.”"
"Highlight (Yellow)","Location 7652","","I would suggest that the ability to come and go at will is inextricable from ownership—that’s what it would really mean to ‘have’ an arklet, or a triad, or a heptad.” “Well, in that sense we’re really all subject to the collective dictates of the swarm,” Katherine said. “Parambulator is what decides where we go when.” “It truly is one of the most insidious instruments of social control ever devised,” Julia said. Katherine looked mildly aghast. “But without it, we have a disaster.” “That is what makes it so insidious,” Julia said. “One can always justify it by making the safety argument. We will all be slaves of Parambulator until and unless someone decides that some things are more important.”"
"Highlight (Yellow)","Location 7687","","In a big organization with a military-style chain of command, you didn’t have to be everyone’s friend and treasured colleague. Markus understood as much,"
"Highlight (Yellow)","Location 7782","","His feet had sprouted thick white whiskers. It took Dinah a few moments to make sense of the image: he had zip-tied each foot to the back of a Grabb, and the “whiskers” were the protruding ends of the zip ties. It was the kind of improvisation that would have made old-school NASA engineers turn over in their graves, had the Hard Rain not eliminated that possibility. But in the last two years, and particularly the last two weeks, this kind of hillbilly engineering had become routine."
"Highlight (Yellow)","Location 7902","","“Problem is solved,” Tekla said. She was fluent in English and was perfectly capable of saying “The problem is solved,” but sometimes dropped the article for effect. Anglophones found this mysterious and impressive. It was also an implicit statement of Russian pride. The language of the Cloud Ark, by default, was English. That was never going to change. But the dialect was going to evolve over time, and Russians could bend it in their direction by finding ways to inject their grammar and vocabulary into everyday speech. “Burn is complete,” she went on. “But the ship is still tumbling out of control!” said the American boy who so fancied his own intelligence. “Slow tumble,” Tekla said. “Not problem. Plenty of time to fix now that perigee is raised.” “Fix it how?! Markus demolished three of the external thruster packages by ramming them! Who does that? Anyway, there are only two of them left. It is a basic reality of physics that you can’t control a three-axis tumble using only two thrusters!” “Thank you for explaining basic reality,” Tekla said. “Tumble can be eliminated by making scarfed nozzle.” This silenced them for a few moments. One of Julia’s followers—Jianyu, a Chinese Arkie, very passionate about going to Mars—looked like he understood it. Tekla nodded in his direction. “This man will explain later. My time here is limited.”"
"Highlight (Yellow)","Location 7924","","The statement was met with perfect, deadpan silence. Tekla just waited. Soon the temptation to boast would get the better of them. Her training in tradecraft—in how to be a spy—had not been all that extensive. A few basic courses, some assigned reading. The reason was simple: She was too conspicuous to be useful as a spy. Too similar to the Hollywood profile. Real spies went unnoticed. So they had kicked her out of the program and put her to work in roles, such as being an Olympic athlete, where her conspicuousness was an asset. But she had picked up a few general precepts. And she knew that this one thing—the urge to boast of one’s accomplishments—had betrayed more secrets and destroyed more careers than anything else. She looked at Grindstaff. Unlike most people, who soon broke eye contact, he looked right back at her, grinning. “Unusual,” Tekla said, “for one of your background.” “Sources and methods,” he said."
"Highlight (Yellow)","Location 7950","","Tekla favored the circle of hangers-on and admirers with a long, slow panoramic look, then actually rolled her eyes. “Everyone out!” Julia commanded. “You too, Spencer. Just Tekla and me.” “Your tradecraft is of low quality,” Tekla said, when all the others had dispersed through the hamster tubes to the other arklets in Julia’s heptad. “I know,” Julia said. “It is so difficult rebuilding an intelligence community from scratch."
"Highlight (Yellow)","Location 7958","","Julia narrowed her eyes. “What have I missed that is not so obvious?” “You should not trust Zeke Petersen with further information,” Tekla said. “Unless you wish to plant false intelligence, in which case he will be an effective channel.” Ivy and Zeke and Tekla had discussed it beforehand, and Zeke had cheerfully volunteered to be given up by Tekla as a supposed turncoat. It made little difference to him personally. And it would go a long way to cementing the idea, in Julia’s mind, of Tekla as a master double agent. By Cold War standards it was an obvious and amateurish gambit, but this was not the Cold War. This was a small town of fifteen hundred people with a former mayor who was trying to stir up trouble. Julia narrowed her eyes and nodded slowly. She was fascinated. “I had wondered about him,” she said. “He seemed like he was just playing along. Just being polite.” “Not a problem with Tekla,” Tekla said."
"Highlight (Yellow)","Location 9491","","“We don’t need sperm,” Moira said. “We don’t need sperm to get pregnant! This is news to me,” Aïda said, with a sharp laugh. Moira went on coolly. “There is a process known as parthenogenesis, literally virgin birth, by which a uniparental embryo can be created out of a normal egg. It’s been done with animals. The only reason no one ever did it with humans is because it seemed ethically dodgy, as well as completely unnecessary given the willingness of men to impregnate women every chance they got.”"
"Highlight (Yellow)","Location 9511","","this version of parthenogenesis, which is, again, that all offspring are the same. Exact copies. To get some genetic diversity, we need to use something called automictic parthenogenesis. Look, it’s a long story, but the point is that in normal sexual reproduction there is crossing over of chromosomes during meiosis. It’s a form of natural recombination of DNA. It’s what causes your children to look sort of like you, but not exactly like you. In the form of parthenogenesis that I am proposing to use, there would be that crossing over. An element of randomness.”"
"Highlight (Yellow)","Location 9516","","“And both boys and girls?” Dinah asked. “That’s harder,” Moira admitted. “Synthesizing a Y chromosome is no joke. My prediction is that the first set of babies—perhaps the first few sets of them—will all be female. Because we simply need to get the population up. During that time I can be working on the Y chromosome problem. Later on, I hope that some little boys will result.”"
"Highlight (Yellow)","Location 9521","","“So they’ll be quite similar to us genetically.” “If I do nothing about it,” Moira said, “they’ll be like sisters. Perhaps even more similar than that implies. But there are a few tricks that I can use to create a wider range of genotypes out of the same source material. Perhaps they’ll be more like cousins. I don’t know, it’s never been tried.” “Are we talking about the inbreeding problem? It sounds like it,” Dinah said. “Loss of heterozygosity. Yes."
"Highlight (Yellow)","Location 9533","","“Everyone has some genetic defects. When you are breeding more or less randomly within a large population, there’s a tendency for those errors to be swamped by the law of averages. Everything sort of works out. But when two people sharing the same defect mate, their offspring is likely to have that defect as well, and over time we see the usual unpleasantness that we all associate in our minds with inbreeding.” “So,” Luisa said, “if we follow the plan you have laid out, and begin, a few years down the road, with seven groups of what amount to siblings or cousins—” “It’s not enough heterozygosity, to answer your question,”"
"Highlight (Yellow)","Location 9540","","“As it happens, Old Earth compiled vast databases on such things before its destruction. All of which are in there now.” She gestured in the direction of her lab. “We have a very good idea which defects, on which chromosomes, are responsible for alpha-thalassemia. If you supply me with an ovum, I can find those defects and I can fix them before we begin parthenogenesis. Your offspring will be free of that defect. Barring some random future mutation, it’ll never return.”"
"Highlight (Yellow)","Location 9932","","In truth, there was no aspect of this flight that could not have been managed by a robot. Robot gliders were at this moment operating all over New Earth. But she was leery of letting her own powers dwindle by delegating them to machines, and so she liked to fly the glider at least part of the time. The algorithms worked, but they wouldn’t get better unless humans gardened them; and to do that, you had to fly."
"Highlight (Yellow)","Location 9979","","It was much too large a volume to be pressurized. What little air it had scooped up during its dip into the atmosphere rapidly leaked out. So Kath Two was effectively in outer space now. Knowing this, the fabric of the suit had contracted against her skin to supply the back pressure that was no longer provided by the atmosphere. It was porous, and so the only thing really between her skin and the void was Space Grease. The combined effects of that and the nat mesh fooled her skin and muscles into believing that they were under a nice thick blanket of air—the way humans were meant to live. The only part of the outfit that was pressurized like an old-fashioned space suit was the helmet."
"Highlight (Yellow)","Location 9999","","Something strange caught her eye, and she went to the effort of rotating her head slightly just to verify it was real: the third pilot was actually walking upright. He was trudging along with short deliberate strides, carefully judging his balance and the loads he was placing on his joints, while somehow managing to keep enough blood in his brain to remain conscious. Kath Two could never have stood up, let alone walked, under three gees. The same was true of most of her race. This man, however, was a Teklan. That was obvious from his size, as well as his coloration and the shape of his head, which were visible through his helmet. It was hinted at by his musculature and by the style of the suit he was wearing—heavier, partly armored, slung about with load-bearing straps made to support various burdens. His scabbards, holsters, and bandoliers were vacant. Even without any of those clues, however, she could have guessed his race from the fact that he had chosen to perform the feat of walking when he could have more safely and more easily crawled. Had it not been for the racial bond that joined Moirans and Teklans, Kath Two might have rolled her eyes and muttered a joke about it. Teklans didn’t need blood in their brains to keep dutifully trudging forward. Something along those lines. But that kind of stereotyping could just as well have been turned back on her. The Teklan had piloted his vehicle into the hanger under power. The thing had engines. Why not use engines if you belonged to a civilization that knew how to make them? Kath Two, on the other hand, had reached the same destination in an unpowered glider, using skill and wit to draw energy from the atmosphere. She could have turned pilot’s duties over to an algorithm anytime she wanted. Instead, she had chosen to do most of it herself. In its own way, this was no less an act of pointless bravado than what the Teklan pilot was doing right now. She had been testing and sharpening a set of skills that was important to her. Mutatis mutandis, this Teklan was doing the same."
"Highlight (Yellow)","Location 10179","","he had been one of many scientists who had rebelled against a tradition of TerReForm thought that had passed as gospel for hundreds of years previously. Thanks in part to the young Turks’ propagandizing, this older approach had become hidebound and stereotyped as the TOT, or Take Our Time, school. The premise of TOT was that ecosystems—which on Old Earth had evolved over hundreds of millions of years—would have to be rebuilt slowly, through a sort of handcrafting process. Which was fine, since living in habitats was safer and more comfortable anyway than the unpredictable surface of a planet. The human races could enjoy thousands of years of safe, secure habitat life while slowly re-creating ecosystems down below that would resemble those of Old Earth."
"Highlight (Yellow)","Location 10185","","The planet would become a sort of ecological preserve. Africa, whose outlines were still vaguely recognizable, though heavily reshaped by the Hard Rain, would have giraffes and lions sequenced from the ones and zeroes dating all the way back to the thumb drive around Eve Moira’s neck."
"Highlight (Yellow)","Location 10213","","It had thus paved the way for the Great Seeding, which was responsible for the trees that Kath Two had been flying over this morning. In subsequent decades, larger and larger animals had been set loose on the surface as part of a planned program to jump-start whole ecosystems. Some of those—the ones Kath Two had been worried about this morning—were canids. When Rhys said that they were “going epi,” he meant that they were passing through some kind of epigenetic shift."
"Highlight (Yellow)","Location 10221","","A small minority of those DNA sequences had clearly defined functions. The remainder seemed to do nothing, and so were dismissed as “junk DNA.” But that picture had changed during the first part of the twenty-first century, as more sophisticated analysis had revealed that much of that so-called junk actually performed important roles in the functioning of cells by regulating the expression of genes. Even simple organisms, it turned out, possessed many genes that were suppressed, or silenced altogether, by such mechanisms. The central promise of genomics—that by knowing an organism’s genome, scientists could know the organism—had fallen far short as it had become obvious that the phenotype (the actual creature that met the biologist’s eye, with all of its observable traits and behaviors) was a function not only of its genotype (its DNA sequences) but also of countless nanodecisions being made from moment to moment within the organism’s cells by the regulatory mechanisms that determined which genes to express and which to silence. Those regulatory mechanisms were of several types, and many were unfathomably complex. Had it not been for the sudden intervention of the Agent, the biologists of Old Earth would have devoted at least the remaining decades of the century to cataloging these mechanisms and understanding their effects—a then-new science called epigenetics."
"Highlight (Yellow)","Location 10318","","The Eye observed whatever time was local on the part of Earth lying directly below it. Currently, it was about eight in the morning there. She could look forward to some serious jet lag—another term from the pre-Zero era that had become embedded in the language despite the obsolescence of its literal meaning."
"Highlight (Yellow)","Location 10405","","On the social front it was a question of Amistics, which was a term that had been coined ages ago by a Moiran anthropologist to talk about the choices that different cultures made as to which technologies they would, and would not, make part of their lives. The word went all the way back to the Amish people of pre-Zero America, who had chosen to use certain modern technologies, such as roller skates, but not others, such as internal combustion engines. All cultures did this, frequently without being consciously aware that they had made collective choices."
"Highlight (Yellow)","Location 10466","","The same service could have been provided by a bubble of glass on the flivver’s hull, but it wouldn’t have been as good. It would have exposed the user’s head to cosmic radiation, and the contrasty light would have made it difficult to see certain things. The varp, on the other hand, played games with the light’s dynamic range so that bright things were less so while dim things were bright enough to see; it gave everything a luminous warm quality that did not exist in reality. It was so far superior to looking at the world directly that many space suits eschewed transparencies altogether and just encased the wearer’s head in a radiation-shielded dome with a varp on the inside. She was now “looking” at an enhanced view of the universe from their current location, which was just inside, but rapidly approaching, the habitat ring."
"Highlight (Yellow)","Location 10526","","The funny thing was that the entire procedure, from Kath Two’s landing her glider in the hanger, to the bolo release, to the just-concluded interaction with the whip, would have looked graceful, even gentle, when viewed from a distance. In order to understand the sheer intensity of the acceleration and the jostling, you had to live through it. Trying to think about something other than her stomach, she took a good look at the Eye. Right now it was encircling Akureyri, a big (population 1.1 million), newish (eighty-four years old) habitat constructed in the style known informally as the double barrel, historically known as the O’Neill Island Three type. It was two large cylinders, parallel to each other, rotating in opposite directions. Each was enshrouded in complexes of mirrors and other infrastructure. The mirrors were aimed at the sun, whose light was bounced through windowed strips on the cylinder walls"
"Highlight (Yellow)","Location 10880","","it was possible to look at actual smartphones and tablets and laptops that had been manufactured on Old Earth. They did not work anymore, but their technical capabilities were described on little placards. And they were impressive compared to what Kath Two and other modern people carried around in their pockets. This ran contrary to most people’s intuition, since in other areas the achievements of the modern world—the habitat ring, the Eye, and all the rest—were so vastly greater than what the people of Old Earth had ever accomplished. It boiled down to Amistics. In the decades before Zero, the Old Earthers had focused their intelligence on the small and the soft, not the big and the hard, and built a civilization that was puny and crumbling where physical infrastructure was concerned, but astonishingly sophisticated when it came to networked communications and software. The density with which they’d been able to pack transistors onto chips still had not been matched by any fabrication plant now in existence. Their devices could hold more data than anything you could buy today. Their ability to communicate through all sorts of wireless schemes was only now being matched—and that only in densely populated, affluent places like the Great Chain."
"Highlight (Yellow)","Location 10914","","The end result, for a young woman in a bookstall above a tube station on the Great Chain, was that she was dwelling in habitats, and being moved around by machines, far beyond the capabilities of Old Earth. She was being served and looked after by robots that were smarter and more robust than their ancestors—the Grabbs and so on that Eve Dinah had programmed on Izzy. And yet the information storage capacity of her tablet, and its ability to connect, were still limited enough that it made sense for her to download books over a cable while that was easy, and to make room for them in the tablet’s storage chips by deleting things she had already read."
"Highlight (Yellow)","Location 10969","","Cables broke all the time, because they’d been hit by bolides or simply because they had “aged out,” and so if you squinted your eyes and looked closely enough at the tether, you could see that it was alive with robots. Some of these were the size of buildings, and clambered up and down the largest cables simply to act as mother ships for swarms of smaller robots that would actually effect the repairs. This had been going on, to a greater or lesser extent, for many centuries."
"Highlight (Yellow)","Location 11011","","“All duty is inconvenient to a greater or lesser degree, or it would not be duty.”"
"Highlight (Yellow)","Location 11115","","Limitations on building height led people to dig down into the underlying metal, rather than building upward, and so most of the city’s square footage was hidden. The buildings were like icebergs, larger below than above."
"Highlight (Yellow)","Location 11215","","Consciously or not, the Seven Eves sorted themselves into Four, Two, and One. The Four were Dinah, Ivy, Tekla, and Moira. The Two were Camila and Aïda. Arithmetic suggested that the descendants of the Four would be about as numerous as those of the Two."
"Highlight (Yellow)","Location 11266","","Julia, the One, looked to make the best of a bad situation by endowing her offspring with qualities that would make them useful and important in spite of much smaller numbers. She had already expressed, during the Council of the Seven Eves, the idea that there was real value in the ability to envision possible futures. And she had linked it to leadership, or, failing that, to the ability to give useful advice to leaders. When that trait ran out of control and sought dark paths it led to depression, paranoia, and other forms of mental illness. The challenge then was to find a way of combining that trait with a more positive mentality. Julia’s research—and she did a lot of research—therefore tended to center on the history of sages, seers, ecstatics, shamans, artists, depressives, and paranoiacs throughout history,"
"Highlight (Yellow)","Location 11296","","This had occupied much of the first half of the First Millennium and led to a condition of overcrowding so severe that it had made obligatory the formation of separate colonies away from Cradle. For there were other places, perhaps not quite so favored as Cleft, but still well suited for the building of new habitats. They had reached the point, by then, of being able to construct new machines for moving about in space. It was time. Or so insisted the descendants of the Four, who sensed that conditions had become inimical to them in the crowded precincts of Cradle. Camila had been frank about her strategy of making new humans well suited to life in confined spaces. She had succeeded in doing so."
"Highlight (Yellow)","Location 11513","","So, she inferred he was making reference to some kind of back room or snuggery that she would never be able to find on her own. “Came up the back way,” he added. “There’s a back way?” “There’s always a back way.” “Doc?” “Showed up half an hour ago.” For the most important living architect of the TerReForm to walk into the front door of a crowded bar on Capitol Hill would be to create all manner of unnecessary distractions. Doc would be recognized."
"Highlight (Yellow)","Location 11566","","like many Europeans, she was part Neanderthal."
"Highlight (Yellow)","Location 11570","","Aïda had become fascinated by the idea that Africans carried more genetic diversity within their genomes than non-Africans, as a simple result of the fact that humanity had originated on that continent and spread outward. Non-African races had been founded by isolated groups of adventurers. Breeding among themselves, they had created gene pools that were necessarily limited to what they had brought with them: only a subset of what was to be found in Africa. This idea had been used to explain, for example, why Africa contained both the tallest and the most diminutive people in the world, and why so many top athletes were African. It wasn’t because they were naturally better athletes but because the bell-shaped curve of random genetic variation was wider. For every African who was a great athlete there was presumably another who was miserably uncoordinated, but no one paid any notice to the latter. Whether or not this was a valid theory, the fact was that Aïda swallowed it hook, line, and sinker and used it to inform her genetic strategy in the Great Game. And to the extent that the Four bothered to develop counterstrategies, they had to take it into account. The very existence of Moirans, as a race, was a result. Rather than try to follow all of Aïda’s machinations in detail, base pair for base pair, Eve Moira had chosen to tinker with those aspects of the genome that controlled epigenetics, making her children into Swiss Army knives."
"Highlight (Yellow)","Location 11771","","Ty’s staff, well accustomed to these surges, began to open up back rooms. Extra cooks came up through one of the back entrances and began to make use of mise en place that had been prepped the night before. Everything, in other words, ran smoothly. Which was how Ty liked it. The ability of the Crow’s Nest to accommodate a socket surge with no intervention from Ty, other than polishing a glass, was, in a sense, his life’s work. He had done every job it was possible to do in this place, from floor mopper on upward, and learned over time to select and delegate the work to others who could do it better. He had advanced, in other words, to higher levels of mental activity while always doing enough of the floor mopping and glass polishing to remain in physical contact with the business of the bar and in human contact with the staff. His real job—the job that the Owners paid him for—was to be an observer of the human condition as it was so richly displayed from day to day within these walls. He was also a judicious manipulator of the human condition in the sense of occasionally throwing people out, telling others to settle down in a manner so smooth and humorous that they didn’t know they’d been told, and making certain others feel welcome when they seemed ill at ease. All of that was as fundamental to the operation of a bar as mopping the floor."
"Highlight (Yellow)","Location 11847","","awaiting the moment when Doc, or some successor of his, would cut the ribbon on New Earth and allow settlers to flood in, had complicated feelings about Sooners and Indigens. On the one hand they were viewed as sharp operators. Tricksters. At the same time they were isolated bumpkins. Ty had learned early how to play both sides of the image. A stranger from the ring who took you for a wide-eyed rube would spill a lot of information before he came to understand the truth, and one who expected you to play tricks on him would let down his guard at the first show of honesty and plain dealings."
"Highlight (Yellow)","Location 11852","","IF YOU TOOK A LARGE NUMBER OF FLYNKS—FLYING, AUTONOMOUS chain links—and joined them together into a long chain, and connected its ends to make it into a continuous loop, and then got the whole loop moving through the air like a train composed of little airplanes, each using its stubby winglets to generate its share of the lift, then you had a thing known as an “aitrain,” pronounced the way a resident of Old New York would have said “A train.” The concept was old enough that its etymology had been obscured by time."
"Highlight (Yellow)","Location 11890","","These, like all the other vanes on all the other thousands of flynks in the chain, effected tiny adjustments to keep the whip trimmed in just the right configuration. The result, a few moments later, was that the glider came snapping over the top just as its connection to the last flynk was severed. In a few seconds it had been hauled two thousand meters straight up and let go with a velocity of a few hundred kilometers per hour. Meanwhile, every other flynk in the chain had decoupled itself fore and aft, causing the entire chain to disintegrate into a linear cloud of identical fragments, each headed in a different direction. Each flynk, sensing that it was aloft and alone, automatically deployed large tail vanes that turned it from a bullet into a badminton shuttlecock. The flynks rapidly slowed down to their terminal velocity, turned nose down, and began to fall toward the ground. A slight canting of the vanes caused them to begin spinning like maple seeds, further slowing their descent, and in this manner the entire swarm began to descend in the direction of an empty lot adjacent to the flynk barn."
"Highlight (Yellow)","Location 11901","","The first half hour of the flight was a little unsettling to Ty’s stomach as Kath Two made a few sudden maneuvers, perhaps because she had sensed good air in one direction or bad in another. People who were accustomed to flight in powered aircraft frequently had trouble adjusting to the unpredictability of gliders, but Ty, who had done it before, understood that Kath Two was just hunting for the right way to inject them into the mountain wave hovering invisibly in the upper atmosphere above the Andes crest. He knew she had found it when the juking and jiving stopped and the back of the seat pressed him forward with palpable acceleration. They were in level, steady flight now, proceeding north at something like three hundred kilometers per hour. Kath Two’s task henceforth would be to look far into their future with her lidar-enhanced sensorium and make small adjustments needed to dodge pockets of rough air."
"Highlight (Yellow)","Location 11942","","When Ty pointed that out, Bard said yes while shaking his head no, as if to say, But of course, what you are saying is obvious."
"Highlight (Yellow)","Location 11997","","The lack of a moon meant that New Earth’s tides were caused entirely by the gravity of the sun, which made them weaker and more closely synchronized with the cycle of night and day. Because tidal zones were thought to have disproportionate importance to the ecosystems of land and sea alike, much TerReForm brainpower had been focused on them, and the low-lying banks of wave-washed rubble around Magdalena had become spawning grounds, not just for fish and birds and crustaceans, but for researchers with advanced degrees."
"Highlight (Yellow)","Location 12050","","As a younger man he had tolerated those as part of the cost of doing business—a sort of tax that all people must pay in order to take part in civilized society. When he had turned one hundred, he had decided to stop paying that tax. Henceforth he would engage only in conversations that really interested him—which, with a few exceptions for close friends and family members, meant conversations with a purpose."
"Highlight (Yellow)","Location 12189","","There was nothing wrong with that. So people on the ring kept saying, because it was the polite thing to say. Nothing wrong with breeds. But the truth of it was that breeds, like weeds, tended to be found in disturbed areas. A sprinkling was nice, especially in sophisticated places like Chainhattan, but seeing a lot of them in one community was a sign that everyone on the ring knew how to read, even if they knew it was impolite to say what they were thinking. The behaviors that these Moirans had invented around everyday things like the sunrise, mealtime, and the interpretation of dreams had a ritualistic quality that to Ariane was obviously fascinating and to Kath Two was a little mortifying. For the first time in her life she was feeling the stirrings of what was called Old Racism: the survival into modern times of racial attitudes, or reenactments thereof, that had existed on Old Earth, had been altogether snuffed out, and were known only because documentation thereof had survived. On a certain kind of diseased mind they exerted the same magnetic pull as they had pre-Zero, and so among a population of millions on the ring you might find one person who’d spent too much time delving into a five-thousand-year-old web archive and become infected with ideas about pre-Zero blacks that he fancied were applicable to Moirans, and so on. It was purely an intellectual curiosity and not at all a factor in real people’s lives: a thing Kath Two had heard of, like rabies or Watergate, and she was fascinated to find it stirring in her own mind here of all places. But that was only a passing notion."
"Highlight (Yellow)","Location 12204","","A weird culture, utterly nontransferable to the ring, had formed at this one. If it had happened here, something like it must have happened at others. How many? Was New Earth infested with bizarre cultural outliers centered on TerReForm installations?"
"Highlight (Yellow)","Location 12623","","“Any well-informed Spacer knows the context,” Memmie returned, sweeping her free hand up across the sky. “It is only a certain type of mind that scorns what is known by all and treats secrets as jewels.” After this Ariane seemed to feel that further conversation would not be to her advantage. It was only the ten millionth such conversation that had taken place during the long, fraught, weirdly personal relationship between Julians and Camites, so Ariane knew her cue to shut up and look aggrieved."
"Highlight (Yellow)","Location 12686","","“I may look five thousand years old,” he began, “but I am in truth a mere descendant of those you style cowards. Though I daresay you would take a more charitable view if you knew of the deeds that they performed during their long exodus. Do I have the honor of addressing one whose ancestor was Rufus MacQuarie?” “We are all of that lineage,” the old man boomed. “Then I think I have something that belongs to you,” Doc said. Moving deliberately, he pulled the stick out of its purchase on the ground and hefted it up until it lay horizontally across both of his outstretched palms. “Please accept my apologies for having borrowed it without your remit.” Had the Spacers been able to watch all of the Diggers’ reactions at once, it would have yielded a bonanza of intelligence about the workings of their minds and of their society."
"Highlight (Yellow)","Location 12694","","The young males seemed divided between a more vindictive group who wanted the stick of Srap Tasmaner confiscated immediately, and others of a more chivalrous turn of mind. The group at large comprised a minority who were indignant about Doc’s expropriation of their shovel handle, but—more significantly—a majority who felt ashamed at the idea that they would take away an old man’s walking stick. What those two groups had in common was that they took what Doc had said at face value. A smaller inner circle—the old man, the younger leader, and a woman of intermediate age who had stepped forward to confer with them—had the wit to understand that Doc was playing to the crowd, and not actually trying to initiate a conversation about the ownership of a piece of wood. In other words, the Diggers were, as a whole, reacting much as any other group of humans might have done."
"Highlight (Yellow)","Location 12714","","The younger man meanwhile launched himself at Ty. It was not clear whether his intention was to inflict damage or merely to restrain him while Remembrance was sacrificed. In any case his foot dislodged a stone as he made his move, creating a sound that gave Ty a bit of warning. He was able to turn so that the attacker rolled around him rather than striking him dead-on. The Digger’s downhill movement became a disadvantage, overbalancing him. Hooking the man’s ankle and kicking upward, Ty made him fall hard on his face. Both of his feet were projecting up in the air, soles of his moccasins exposed to the sky. Ty hooked a leg through the crook of a knee and then dropped his weight, bending the foot forward; the man’s heel would have gone all the way to his buttock had Ty’s lower leg not been interposed behind the back of his thigh and his upper calf muscle, where it threatened to rip the man’s knee apart. The man scrabbled at the ground and so Ty put more weight on it, the stink of the old moccasin in his nostrils, and felt a preliminary pop inside of the joint. The man screamed and stopped struggling."
"Highlight (Yellow)","Location 12870","","“Where did you learn how to fight like that?” Einstein asked him. “Are you part Teklan or something?” “Fighting isn’t about knowing how,” Ty said. “It’s about deciding to.” “Well, I was frozen, man.” “Look, these are times when the decisions that our Eves made five thousand years ago control our actions to a degree that renders us basically helpless. You were meant to stand back and observe and analyze.” “And you were made to be a hero,” Einstein said. “A hero would have saved Memmie.”"
