"Your Kindle Notes For:",,,
"DEATH'S END (REMEMBRANCE OF EARTH'S PAST)",,,
"by Cixin Liu, Ken Liu",,,
"Free Kindle instant preview:",,,
"http://a.co/cJV3bqV",,,
----------------------------------------------,,,
,,,
"Annotation Type","Location","Starred?","Annotation"
"Highlight (Yellow)","Page 404","","“From a scientific perspective, ‘destroy’ isn’t really accurate. Nothing has disappeared. All the matter that used to be there is still there, and so is all the angular momentum. It’s only the arrangement of matter that has changed, like a deck of cards being reshuffled. But life is like a straight flush: Once you shuffle, it’s gone.”"
"Highlight (Yellow)","Page 405","","The conclusion was inescapable: Ships using curvature propulsion left behind trails as they accelerated to lightspeed. The trails apparently did not fade with time, but expanded and altered the nature of the space around them."
"Note","Page 405","","Sort of like a sonic boom on reaching speed of sound..."
"Highlight (Yellow)","Page 406","","It was still unknown how long such trails would persist in space. A guess was that the trails represented some kind of distortion in space due to curvature propulsion, and might last a long time—maybe even forever. It was reasonable to conclude that Sophon had claimed Trisolaris appeared more dangerous than the Solar System when observed from a distance because of the ten-AU-diameter curvature propulsion trail left behind within the Trisolaran system, which is what caused the dark forest strike against Trisolaris to come so quickly. The trail and the broadcast of Trisolaris’s location mutually provided confirmation and made the danger value of the Trisolaran system skyrocket. During the following month, Observation Unit #1 discovered six more curvature propulsion trails in different parts of space."
"Highlight (Yellow)","Page 408","","Superficially, research and development of lightspeed spaceflight died for obvious reasons: to avoid advance exposure of the existence of Earth civilization by the trails generated from curvature propulsion, and to prevent increasing the Solar System’s danger value in the eyes of observers elsewhere in the cosmos, either of which might have led to an earlier dark forest strike. But there were deeper reasons, too. From the Common Era to the end of the Crisis Era, humanity looked at the stars with hope. But the first few steps they took toward the stars resulted in failure and pain. The tragic Doomsday Battle revealed the extent of humanity’s fragility in the cosmos, and the internecine warfare of the Battle of Darkness had injured the human spirit in equal measure. Later events, such as the judgment of Bronze Age and the hijacking of Gravity by Blue Space, resulting in the universal broadcast, all deepened these wounds and elevated the pain to the level of philosophy."
"Highlight (Yellow)","Page 409","","They believed that human civilization had suffered many trials before reaching a nearly ideal democratic society, but once humanity headed for space, it would inevitably regress socially. Space was like a distorting mirror that magnified the dark side of humanity to the maximum. A line from one of the Bronze Age defendants, Sebastian Schneider, became their slogan: When humans are lost in space, it takes only five minutes to reach totalitarianism."
"Highlight (Yellow)","Page 411","","Over a period of two months, the asteroid had been pushed from its home in the asteroid belt to here. During its voyage, some artistic engineer who had too much time on his hands had painted it with colorful bands similar to the ones on the real Jupiter, including the Great Red Spot. Overall, however, the painted asteroid did not resemble Jupiter, but some space monster with a Cyclopean red eye."
"Highlight (Yellow)","Page 413","","“You know what is right, and you have the courage and sense of duty to do it. This makes you extraordinary.” “But?” Cheng Xin prompted. “But, you don’t have the skill or the will to complete this task. We share the same ideal. I also want to see lightspeed ships built.” “What are you trying to say?” “Give it to me.” “Give what to you?” “Everything you own. Your company, your wealth, your authority, your position—and if possible, your reputation and glory. I will use them all to build lightspeed ships, for your ideals, and for the grandness of the human spirit.”"
"Highlight (Yellow)","Page 418","","Ten days later, Thomas Wade became the president of the Halo Group and took over all operations. Cheng Xin and AA entered hibernation. Their consciousnesses gradually faded in the cold. It felt as though they had been drifting for a long time in a river. Exhausted, they climbed onto the shore, stopped, and watched the river continue to flow before their eyes, watched as the familiar water flowed into the distance. While they stepped briefly outside the river of time, the story of humanity went on."
"Highlight (Yellow)","Page 423","","She had to bathe herself while she still felt weak all over. As for meals, if she hadn’t asked for them through that tiny holographic display, she might never have gotten to eat. Cheng Xin wasn’t annoyed by this lack of solicitousness, as she had never completely adjusted to that excessively generous era where every person’s every need was taken care of. She was still a Common Era woman at heart, and she felt at home here."
"Note","Page 423","","China... A general lack of solicituosness"
"Highlight (Yellow)","Page 424","","the circumsolar particle accelerator was operational, and I was awakened to research basic theory. That took fifteen years. Later, the research work turned to technical applications, and I was no longer needed, so I went back into hibernation"
"Highlight (Yellow)","Page 425","","Cheng Xin realized that the rising “mountainside” in the distance wasn’t a mountain at all, but continued to rise until it connected with the “sky.” The world was a giant cylinder, and she was standing on the inside of it. “This is Space City Asia I, in the shadow of Jupiter,” Cao Bin said. The new world that had seemed so common a moment ago now stunned her. Cheng Xin felt that she had finally, truly awakened."
"Highlight (Yellow)","Page 427","","Space City Asia I was one of the earliest to be built as part of the Bunker Project. It was a regular cylinder that simulated gravity with the centrifugal force generated by spinning. With a length of thirty kilometers and a diameter of seven kilometers, its usable interior surface area was 659 square kilometers, about half the size of ancient Beijing. Once, about twenty million inhabitants had lived here, but after the completion of newer cities, the population had decreased to about nine million, so that it was no longer so crowded.… Cheng Xin saw another sun appear in the sky before her. Cao Bin explained that there were a total of three artificial suns in the space city, all of them floating along the central axis, each separated by about ten kilometers. These produced energy by nuclear fusion, and brightened and dimmed on a twenty-four-hour cycle."
"Highlight (Yellow)","Page 428","","Ever since awakening for the first time during the Deterrence Era, Cheng Xin had never been able to integrate into the new eras, always feeling like a stranger from another time. But she could never have imagined that she would once again feel at home more than half a century later, here behind Jupiter, more than eight hundred million kilometers from the Earth."
"Highlight (Yellow)","Page 429","","Cheng Xin had long since noticed that the overwhelming hyperinformation age had apparently ended. Information appeared in this world in a restrained, directed manner. Was this the result of changes in the Bunker World’s political and economic systems?"
"Highlight (Yellow)","Page 429","","Cheng Xin shuddered—not just from the cold, but because she realized that she was completely exposed to space! But the air around her and the air pressure were real, and she could feel cold breezes. It appeared that the technology to contain an atmosphere in a nonenclosed area had advanced even further, to the point where an atmosphere could be maintained in completely open space. Cao Bin saw her shock and said, “Oh, right now we can only maintain an atmosphere about ten meters thick above ‘ground.’”"
"Highlight (Yellow)","Page 430","","Cheng Xin thought of the space cities as a school of tiny fish hovering in place behind a giant rock to avoid the torrents in the river. North America I, closest to Asia I, was a pure sphere. It and the cylindrical Asia I represented the two extremes of space city design. Most of the other space cities were football-shaped, though the ratios of major to minor axes were different in each. A few other space cities took on unusual shapes: a wheel with spokes, a spindle, etc."
"Highlight (Yellow)","Page 431","","“That’s right. We’re very close to its orbit right now. Watch your footing and don’t be scared.” Cheng Xin tried to figure out what Cao meant. She had always thought of celestial bodies as moving slowly, almost imperceptibly—as they did in most Earth-based observations. But then she remembered that the space city was not a Jovian satellite but remained stationary relative to it. Europa, on the other hand, was a satellite that moved very fast. She remembered its speed was about fourteen kilometers per second. If the space city was very close to Europa’s orbit, then … The white sphere expanded rapidly—so fast that it seemed unreal. Europa soon took up most of the sky, and turned from a Ping-Pong ball into a giant planet. The sensation of “up” and “down” switched in an instant, and Cheng Xin felt as if Asia I were falling toward that white world. Next, the three-thousand-kilometer-diameter moon swept overhead so that for an instant, it took up the entire sky. The space city was skimming over the icy oceans of Europa, and Cheng Xin could clearly see the crisscrossing lines in that frozen landscape, like lines in a giant palm print. The air, disturbed by the passage of Europa, whipped around her, and Cheng Xin felt an invisible force dragging her from left to right—if she weren’t wearing magnetic shoes, she was sure she’d be pulled off the ground. Whatever was nearby that hadn’t been secured to the ground flew up, and a few cables attached to spaceships also drifted into the air. A terrifying rumbling came from below her—it was the immense frame of the space city reacting to the rapidly shifting gravity field of Europa. It took only about three minutes for Europa to hurtle past Asia I, and then it was on the other side of the city and began to shrink rapidly. The eight space cities in the two front-most rows all activated their thrusters to adjust their positions after the disturbance caused by Europa. Eight fireballs lit up the sky. “How … how close was that?” Cheng Xin asked in an unsteady voice. “The closest approach, like you experienced just now, was a hundred and fifty kilometers, basically brushing right by us. We don’t really have a choice. Jupiter has thirteen moons, and it’s impossible for the space cities to avoid them all. Europa’s orbit is inclined only slightly from the equator, and so it’s very close to these cities here. It’s the main source of water for the Jovian cities, and we’ve built a lot of industry on it. But when the dark forest strike comes, all of it will have to be sacrificed. After the solar explosion, all of the Jovian moons’ orbits will shift dramatically. Maneuvering the space cities to avoid them at that time will be a very complicated operation.”"
"Highlight (Yellow)","Page 432","","The first was North America I, the closest city to Asia I. The main advantage of its spherical construction was that a single artificial sun at the center was sufficient to illuminate the entire city, but the disadvantage of such a design was obvious as well: The gravity changed depending on one’s latitude. The equator had the most gravity, which decreased as you went up in latitude. The polar regions were weightless. Inhabitants in the different regions had to adjust to life under various gravity conditions."
"Highlight (Yellow)","Page 433","","Next, Cao Bin took Cheng Xin to Europe IV, which sported a typical football-shaped design. Its distinguishing characteristic was the lack of a common artificial sun. Every district had its own miniature fusion sun, and the tiny suns hovered about two hundred to three hundred meters high to provide illumination. The advantage of this approach was that the weightless axis could be more efficiently utilized. The axis of Europe IV was taken up by the longest—or tallest—building among all the space cities. It was forty kilometers long and connected the north and south poles of the football. Since the interior of the building was weightless, it was mainly used as a spaceport and commercial entertainment district. Europe IV had the smallest population of all the cities, only 4.5 million. It was the wealthiest city of the Bunker World. The exquisite houses illuminated by miniature suns amazed Cheng Xin. Each house came with its own swimming pool, and a few had wide lawns. Tiny white sails dotted the serene equatorial sea, and people sat on the shore, fishing leisurely. She saw a yacht sail by slowly, and it looked as luxurious as any yacht on ancient Earth. There was a cocktail party being held aboard the yacht with live musicians.… She was astonished that such life could be transplanted into the shadow of Jupiter, eight hundred million kilometers from the Earth. *   *   * Pacific I, on the other hand, was the antithesis of Europe IV. This was the very first city completed by the Bunker Project, and like North America I, it was a sphere. Unlike all the other Jovian cities, it did orbit Jupiter as a satellite. Millions of construction workers had lived in Pacific I during the early years of the Bunker Project."
"Highlight (Yellow)","Page 434","","Pacific I had no city thrusters, and there was no artificial sun inside. It also didn’t spin, so the interior was completely weightless. After entering the city, Cheng Xin saw a fairy-tale world. It was as if a broken-down but once prosperous city had lost gravity abruptly, so that everything floated in the air. Pacific I was a city in permanent night, and each building maintained illumination with a nuclear battery."
"Highlight (Yellow)","Page 434","","Since there was no “up” or “down,” most of the shacks were cube-shaped, with windows (which also acted as doors) on all six sides. Some were shaped as spheres, which had the advantage of being more resilient, as the drifting buildings inevitably collided against each other. There was no notion of land ownership in Pacific I because all the buildings drifted around with no permanent location. In principle, each resident had the right to use any space in the city."
"Highlight (Yellow)","Page 435","","Since the buildings were densely packed inside the city, one could navigate anywhere that way, but this method of locomotion required great skill. As Cheng Xin observed the residents flitting around the dense clusters of floating buildings, she was reminded of gibbons swinging easily from branch to branch. Cheng Xin and Cao Bin drifted close to a group of homeless men gathered around an open fire."
"Highlight (Yellow)","Page 435","","Due to the weightlessness, the flames did not rise up, but formed a ball of fire floating in place. The way they drank was also special. They tossed alcohol out of bottles, forming liquid spheres in the air. Then the men, dressed in rags and with unshaven faces, drifted along with them, capturing the spheres with their mouths and swallowing."
"Highlight (Yellow)","Page 436","","Above them, the dense buildings of the city floated, and flickering lights projected onto the “plaza.” Cheng Xin saw that the hull was marked with all kinds of graffiti, stretching as far as she could see. These pictures were vibrant, wild, unrestrained, wanton and full of energy. In the shifting, uncertain light, they seemed to come alive, as though they were dreams deposited from the city above."
"Highlight (Yellow)","Page 436","","This was a city of poverty and homelessness, but it also possessed its own rich life, like a weightless version of the famous Song Dynasty painting, Along the River During the Qingming Festival. She understood that compared to the last era, the Bunker World was not at all an ideal society. The migration to the rim of the Solar System had caused some toxic social conditions, long eliminated by progress, to reemerge. This wasn’t exactly regression, but a kind of spiraling ascent, a necessary condition for the exploration and settlement of new frontiers. *   *   * After they left Pacific I, Cao Bin brought Cheng Xin to see a few more space cities with unusual designs."
"Highlight (Yellow)","Page 437","","“world-sense.” “What?” “The sensation of being inside a world. A space city has to have ample interior volume and wide-open views so that the residents can feel they are living inside a world. Although the usable interior surface area isn’t too different from a hollow-shell design, in a wheel design, people always know that they are living inside a narrow tube or a series of such tubes.”"
"Highlight (Yellow)","Page 437","","The most important idea was city docking. In those two clusters at the edge of the Solar System, every city was equipped with one or more standardized docks so that cities could be interconnected. Docking multiplied the space available for inhabitants and created even better world-sense, greatly encouraging economic development. In addition, after docking, the atmospheres and ecological systems of the various cities merged, and that helped to stabilize their operation and maintenance. Currently, most cities docked along their axis of spin. This way, after docking, the cities could continue to spin as before without changing the distribution of gravity."
"Highlight (Yellow)","Page 438","","People hoped that, one day, all the cities in each cluster could be combined into one, so that humanity would live in four complete worlds. In total, behind Jupiter, Saturn, Uranus, and Neptune, there were sixty-four large space cities and nearly a hundred medium and small cities, plus numerous space stations. Nine hundred million people lived in the Bunker World. This was almost the entirety of the human race. Even before the arrival of the dark forest strike, Earth civilization had battened down the hatches. Every space city was politically equivalent to a state. The four city clusters together formed the Solar System Federation, and the original"
"Highlight (Yellow)","Page 438","","The Earth was now barely inhabited. Only about five million people remained there. These were individuals who did not wish to leave their home and who had no fear of the prospect of Death at any moment. Many brave men and women living in the Bunker World also traveled to Earth as tourists, though each journey meant gambling with their lives. As time passed, the anticipated dark forest strike loomed larger, and people gradually adapted to life in the Bunker World. Their yearning for their homeland lessened as they busied themselves in their new homes,"
"Highlight (Yellow)","Page 438","","The public no longer cared much about news from the home world, and were only vaguely aware that Nature was enjoying a resurgence. Forests and grasslands covered every continent, and those who stayed behind had to carry guns to defend against wild beasts when they went out, but it was rumored that they lived like kings, each with a vast estate and personal forests and lakes. The entire Earth was now only a single city in the Solar System Federation."
"Highlight (Yellow)","Page 441","","“The light is caused by space dust falling into the black hole,” Cao Bin said, pointing in the direction of the light source. He was trying to relieve some of Cheng Xin’s terror. “There’s a black hole over there?” “Yes. It’s about … no more than five kilometers from here. A microscopic black hole with a Schwarzschild radius of twenty nanometers and a mass equivalent to Leda, the Jovian moon.” In this phosphorescent blue glow, Cao Bin told Cheng Xin the story of Lightspeed II and 高 Way.7"
"Highlight (Yellow)","Page 442","","The speed of light through vacuum was one of the fundamental constants of the universe. Altering it was equivalent to altering the laws of physics. Thus, lowering the speed of light required breakthroughs in fundamental physics—and considerable serendipity. After sixty years, the only substantive result of basic research was the creation of the circumsolar particle accelerator. This, in turn, led to the success of the largest project under the Black Domain Plan: the Black Hole Project."
"Highlight (Yellow)","Page 442","","The circumsolar particle accelerator was capable of creating microscopic black holes. The head of the Black Hole Project was 高 Way. Cao Bin had worked with him for a few years. He could not hide his complex feelings about the man as he described him to Cheng Xin. “The man suffered from severe autism—no, I’m not talking about some kind of lonely genius choosing to isolate himself, but a real mental condition. He was extremely closed off and had trouble communicating with anyone, and he had never even touched a woman. His extraordinary professional success would only be possible in this age, but despite his accomplishments, most of his supervisors and colleagues thought of him as merely a high-powered intelligence battery. He was tortured by his illness and tried to change himself, and in this, he was different from other geniuses. “Starting from, oh, I think the eighth year of the Broadcast Era, he dedicated himself to the theoretical study of lowering the speed of light."
"Highlight (Yellow)","Page 444","","“After the microscopic black hole was injected into Leda, it began to absorb mass and rapidly grow. At the same time, the intense radiation generated by material falling into the black hole melted the surrounding rock. Soon, the eight-kilometer-radius Leda melted entirely, and the potato-shaped rock turned into a red-glowing ball of lava. The lava ball shrank slowly, but glowed brighter and brighter, until it finally disappeared with a blinding flash. Observation showed that other than a small amount of material ejected by the radiation, most of the mass of Leda had been absorbed by the black hole. The black hole remained stable, and its Schwarzschild radius, or event horizon radius, had grown from the size of a fundamental particle to twenty-one nanometers. “They constructed a space city around the black hole—that’s Lightspeed II. The black hole was suspended in the middle of the space city, which was empty, didn’t spin, and whose interior was a vacuum connected to space. It was, in essence, a giant container for the black hole. Personnel and equipment could be brought into the city to study the black hole."
"Highlight (Yellow)","Page 445","","“What happened after 高 Way was sucked in was almost too strange to describe. Scientists observed the black hole via remote-controlled microscopes, and discovered that at the black hole’s event horizon—that’s the surface of that tiny sphere with a diameter of twenty-one nanometers—there was the figure of a person. It was 高 Way passing through the event horizon. “Under general relativity, a distant observer would see a clock near the event horizon slow down, and the process of 高 Way falling toward the event horizon would also slow down and stretch into infinity. “But within 高 Way’s own frame of reference, he had already passed through the event horizon. “Even more oddly, the figure’s proportions were normal. Perhaps it was because the black hole was so small, but tidal forces did not seem to be at work. He had been compressed into the nanometer range, but space there was also extremely curved. More than one physicist believed that the body structure of 高 Way wasn’t harmed at the event horizon. In other words, he’s probably still alive at this moment. “And thus the life insurance company refused to pay out, although 高 Way had passed through the event horizon in his frame of reference, and should now be dead. But the insurance contract was made within the frame of reference of our world, and from this perspective, it is impossible to prove that 高 Way is dead. It’s not even possible to begin the settlement process. Insurance claims settlement can only occur after the conclusion of an accident, but as 高 Way is still falling toward the black hole, the accident isn’t over, and will never be over."
"Note","Page 446","","Per the general relativity model at the event horizon..."
"Highlight (Yellow)","Page 446","","She even wrote her love in big letters and posted it against the protective net, hoping that the falling 高 Way could see it. But based on his own frame of reference, he had already passed through the event horizon into the singularity.… It’s a complicated matter.” Cheng Xin stared at the blue phosphorescence far away in the darkness. She now knew that there was a man there, a man who was falling forever, at the event horizon where time stopped. Such a man was still alive when viewed from this world, but had already died in his own world.… So many strange fates, and so many unimaginable lives.…"
"Highlight (Yellow)","Page 447","","The stellar-class ships were immense, but next to the space city they appeared as tiny skiffs around a giant ocean liner. The Federation Fleet had sent the bulk of their ships to enforce this blockade of Halo City."
"Highlight (Yellow)","Page 449","","The company’s growth was the result of the new management team he put in place. He personally did not participate in the running of the company and had little interest in it, but much of the profit generated by the company was taken by him and reinvested in the development of lightspeed spaceflight. As soon as the Bunker Project began, the Halo Group constructed Halo City as a research center. The Sun-Jupiter L2 Lagrangian point was chosen as the ideal space to set up Halo City in order to eliminate the need for city thrusters and the consumption of resources for position maintenance."
"Highlight (Yellow)","Page 449","","While Halo City was being constructed, Wade also began the construction of the circumsolar particle accelerator, a project that was dubbed “The Great Wall of the Solar System” because it enclosed the Sun in a ring."
"Highlight (Yellow)","Page 449","","For half a century, the relationship between the company and the government was basically cordial. Since lightspeed ships and the Black Domain Plan called for much of the same basic research, the Halo Group and the World Academy of Sciences maintained a good collaborative working relationship. For instance, the Academy’s Black Hole Project used the Halo Group’s circumsolar particle accelerator to produce its black hole specimen. However, six years ago, the Halo Group had suddenly announced its plan to develop curvature propulsion ships. Such open defiance caused an uproar in the international community. Thereafter, conflict between the Halo Group and the Federation Government never ceased."
"Highlight (Yellow)","Page 450","","The danger of lightspeed ships lay not only in the trails, but also in upsetting the new social stability in the Bunker World, a prospect that could not be tolerated."
"Highlight (Yellow)","Page 450","","A ring-shaped structure appeared in space ahead, and Cao Bin ordered the dinghy to approach it and decelerate. The smooth metallic surface of the ring reflected the stars as long streaks and distorted the image of the dinghy, bringing to mind the Ring that Blue Space and Gravity had encountered in four-dimensional space. The dinghy stopped and hovered next to the ring. Cheng Xin estimated that the ring’s diameter was about two hundred meters across, and the band about fifty meters thick. “You’re looking at the circumsolar particle accelerator,” Cao Bin said, his tone awed. “It’s … rather small.” “Oh, sorry; I wasn’t clear. This is but one of the coils in the particle accelerator. There are thirty-two hundred coils like this, each about one point five million kilometers apart, forming a large circle around the Sun in the vicinity of Jupiter’s orbit. Particles pass through the center of these coils, where they’re accelerated by the force field generated by the coil toward the next coil, where they’re accelerated again.… A particle might travel around the Sun multiple times during the process.”"
"Highlight (Yellow)","Page 451","","Cheng Xin finally realized that while an enclosed tubular ring was necessary for terrestrial particle accelerators to maintain vacuum, it was not necessary in the vacuum of space. The particles being accelerated could simply fly through space, being accelerated by one coil after another. Cheng Xin couldn’t help turning to look past the coil for the next one. “The next coil is one point five million kilometers away, four or five times the distance from the Earth to the moon. You can’t see it,”"
"Highlight (Yellow)","Page 451","","“This is a supercollider capable of accelerating a particle to the energy level of the big bang. Ships are not allowed anywhere near the orbit of the accelerator. A few years ago, a lost freighter drifted into the orbit by mistake and was hit by a beam of accelerated particles. The ultrahigh-energy particles struck the ship and produced high-energy secondary showers that vaporized the ship and its cargo of millions of tons of mineral ore in an instant.”"
"Highlight (Yellow)","Page 452","","Halo City was straight ahead. This space city was built along the rarely seen wheel plan. The structure provided strength but had little interior volume, lacking “world-sense.” It was said that the inhabitants of Halo City did not need world-sense, because for them, the world was the entire universe."
"Highlight (Yellow)","Page 452","","Since the simulated gravity in the ring pulled toward the outer rim, the city was built along that surface. A holographic image of blue sky with white clouds was projected onto the inner rim, which made up some for the lack of world-sense. A flock of twittering birds flitted overhead, and Cheng Xin noticed that they were not holograms, but real. Here, Cheng Xin felt a sense of comfort that she had not experienced in the other space cities. There were plenty of trees and lawns everywhere."
"Highlight (Yellow)","Page 455","","“What did you see?” Wade asked. “You spent half a century to move a three-millimeter section of hair two centimeters,” said Cheng Xin. “It was curvature propulsion,” Wade said. “If we used the same technique to continue to accelerate the hair, it would be moving at lightspeed in about ten meters,” Bi Yunfeng said. “Of course we can’t achieve this now, and we dare not try it here. If we did, this bit of hair, moving at lightspeed, would destroy Halo City.” Cheng Xin pondered the strand of hair that had been moved two centimeters by curving space. “You are saying that you’ve invented gunpowder and managed to make a firecracker, but the ultimate goal is to make a space rocket. A thousand years may separate those two achievements.” “Your analogy is flawed,” Bi Yunfeng said. “We have invented the equation relating energy to mass, and we’ve discovered the principle of radioactivity. The ultimate goal is to make the atom bomb. Only a few decades divide those two achievements.” “In fifty years, we should be able to construct curvature propulsion spaceships capable of lightspeed flight. This will require massive amounts of technical testing and development work. We have to lay our cards on the table now so that the government can back off and give us the environment necessary to carry out these tasks.”"
"Highlight (Yellow)","Page 456","","“You can trust your eyes: ancient weapons constructed of modern materials. The bullets do not rely on gunpowder as the propellant and have much better range and precision compared to genuine ancient weapons. In space, these rifles can hit a ship from two thousand kilometers away, but fundamentally, they’re primitive weapons. You must think this ridiculous, and I would, too, except for one thing.” He returned the rifle to the soldier and pulled one of the cartridges from his bandolier. “As I said, the cartridges are basically of ancient design, but the bullets are new. So new, in fact, that they might as well come from the future. The bullet is a superconducting container and the interior is a pure vacuum. A magnetic field suspends a small ball in the middle to prevent it from contacting the bullet’s body. The ball is made of antimatter.”"
"Highlight (Yellow)","Page 457","","The primitive-seeming cartridge held in Wade’s hand now caused Cheng Xin to suffer chills. She now worried about the reliability of the containment magnetic field within that superconducting bullet: a single malfunction would be enough to cause the complete destruction of Halo City in a brilliant flash. She looked at the golden bandoliers hanging over the chests of every soldier: These were the chains of the god of Death. A single bandolier possessed enough power to destroy the entire Bunker World."
"Highlight (Yellow)","Page 457","","A single soldier with a gun is a fighting unit capable of threatening an entire warship."
"Highlight (Yellow)","Page 458","","Also, we have agents in other space cities with handguns. If war were to erupt, any of the guerrilla fighters hidden in the other space cities could casually shoot one of the antimatter bullets at the ground and the explosion of matter-antimatter annihilation would instantaneously tear apart the thin shell of the city and incinerate everything within. Next, the spinning space city would break into fragments and millions would die. Space cities were as fragile as eggs. Wade had not explicitly said that he would attack the space cities, but he also hadn’t said he wouldn’t. She again saw Wade aiming a gun at her 133 years ago—an image which had been branded into her heart. She didn’t know how cold a man would have to be to make such a decision, but the core of this man was the utter madness and coldness brought about by extreme rationality. She seemed to see again the young Wade from three centuries ago, screaming like a crazy beast: “Advance, advance without regard for consequences!”"
"Highlight (Yellow)","Page 458","","Another soldier spoke up. “We are not fighting for you, for Mr. Wade, or this city.” He pointed upwards, and fire seemed to light up his eyes. “Do you know what they’re trying to take away from here? Not the city or lightspeed ships, but the entire universe outside the Solar System! There are billions and billions of new worlds out there, but they won’t let us go; they want to lock us and our descendants in this prison, a prison fifty astronomical units in radius called the Solar System. We are fighting for freedom, for a chance to live as free men in the universe. Our cause is the same as every ancient struggle for freedom. We will fight to the very last. I speak for everyone in the self-defense force.”"
"Highlight (Yellow)","Page 462","","AA said, “Why don’t we go to the world after the strike, the world after the Sun is gone? Only then will we find a life of serenity.” Cheng Xin also wanted to go to that time, but not for a life of serenity. She had stopped a catastrophic war and she was becoming the target of the worship of millions. She could no longer live in this era. She wanted to see Earth civilization survive the dark forest strike and prosper after—it was the only hope that could comfort her heart. She imagined life in that post-strike nebula. There, she would find true tranquility, maybe even happiness."
"Highlight (Yellow)","Page 470","","It was as the Elder said: In the cosmos, no matter how fast you are, someone will be faster; no matter how slow you are, someone will be slower."
"Highlight (Yellow)","Page 470","","If Singer were patient, all sincere coordinates would eventually be cleansed by other, unknown low-entropy entities. But this was not a good thing for either the home world or the seed. Since Singer had received the set of coordinates and even glanced at the world pointed to by the coordinates, Singer had a connection to that world. It would be naïve to think of this connection as unidirectional. Recall the great law of reversible discovery: If you could see a low-entropy world, then that low-entropy world could also see you—it was only a matter of time. Thus, waiting for others to complete cleansing was dangerous."
"Highlight (Yellow)","Page 471","","First, the other location had broadcast a message via primitive membrane. The low-entropy entities of that world clumsily plucked their star—Singer decided to call them the Star-Pluckers—like ancient bards of the home world plucking the strings of the rough country zither, to send out the message. It was this message that contained the self-decoding system. Although the self-decoding system was primitive and clumsy, it was sufficient to allow Singer to see that a subsequent message sent out by the dead three-star world followed the same encoding scheme—apparently an answer to the first message sent by the Star-Pluckers! This was already nearly inconceivable, but after that, the Star-Pluckers responded again! Interesting. Very interesting! Singer had indeed heard of low-entropy worlds that possessed neither the hiding gene nor the hiding instinct, but this was the first time he had seen one."
"Highlight (Yellow)","Page 472","","Hide yourself well; cleanse well."
"Highlight (Yellow)","Page 474","","As he continued to sing, Singer picked up the dual-vector foil with a force field feeler and carelessly tossed it at the Star-Pluckers.   Bunker Era, Year 67 Halo Cheng Xin awakened to find herself in weightlessness."
"Highlight (Yellow)","Page 482","","白 Ice’s original name was Bai Aisi.9 After awakening, he wanted to appear more integrated and not so behind the times, and chose a more common modern name that mixed English and Chinese elements."
"Highlight (Yellow)","Page 483","","this is one of them: a piece of the cooling system for a nuclear fusion reactor aboard a stellar-class warship from the end of the Crisis Era.” “It’s from the Doomsday Battle?” asked an awed 白 Ice. “Yes."
"Highlight (Yellow)","Page 486","","clearly, the sheet hadn’t been broken, but passed through the hand unharmed. Vasilenko pulled his hand back, and the slip hung still as before—or, more accurately, continued to move toward the Solar System at the rate of two hundred kilometers per second. 白 Ice also tried to touch the slip, then pulled his hand back. “It’s like a projection from another universe that has nothing to do with ours.” Vasilenko had more practical concerns. “If nothing can affect it, then we have no way to bring it to the ship for further analysis.” 白 Ice laughed. “That’s a simple problem to solve. Have you forgotten the story told by Francis Bacon? ‘If the mountain will not come to Muhammad, then Muhammad must go to the mountain.’” And so, Revelation slowly sailed toward the paper slip, made contact, and then allowed it to enter the ship. Even more slowly, it adjusted its position until the slip hung in the middle of the laboratory cabin. The only way to move the slip during study was to move the ship itself."
"Highlight (Yellow)","Page 489","","“Forget about the uncertainty principle for a minute and suppose everything is determinable. If you know the initial conditions, you can calculate and derive the conditions at any later point in time. Suppose an extraterrestrial scientist were given all data about the Earth several billion years ago. Do you think it could predict the existence of this desert solely through calculation?” Bai Aisi pondered this. “No. This desert wasn’t the result of the Earth’s natural evolution, but the result of man-made forces. The behavior of civilizations can’t be grasped through the laws of physics.” “Very good. Then why do we and our colleagues all want to try to explain the conditions of today’s cosmos, and to predict its future, solely through deductions based on the laws of physics?”"
"Highlight (Yellow)","Page 494","","“There is acceleration,” said 白 Ice weakly. “But the space in this region is flowing in the opposite direction, thus canceling out our motion.” “The space is flowing? Where to?” “There, of course.”"
"Highlight (Yellow)","Page 494","","Do you remember what Blue Space and Gravity saw?” No one answered, but they all remembered: the four-dimensional space falling into three dimensions, like a waterfall off a cliff. “Just as four-dimensional space collapses into three dimensions, three-dimensional space can collapse into two dimensions, with one dimension folding and curling into the quantum realm. The area of that slice of two-dimensional space—it only has area—will rapidly expand, causing more space to collapse.… We’re now in space that is falling toward two dimensions, and ultimately, the entire Solar System will follow. In other words, the Solar System will turn into a painting with no thickness.” “Can we escape it?” “Escaping this is like rowing a boat above a waterfall. Unless we exceed a certain escape velocity, we’ll tumble over the cliff."
"Highlight (Yellow)","Page 495","","The entire Solar System is within the zone of collapse, and anyone trying to escape must reach escape velocity.” “What is the escape velocity?” “I’ve computed it four separate times. Pretty sure I got it right.” “What is it?!” Everyone aboard Revelation and Alaska held their breaths and listened to this final calculation as representatives of humanity. 白 Ice calmly announced his judgment. “Lightspeed.”"
